i t_now control_mode Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y x y dx dy theta_d_x theta_d_y inner_x_Kp inner_x_Ki inner_x_Kd inner_y_Kp inner_y_Ki inner_y_Kd outer_x_Kp outer_x_Ki outer_x_Kd outer_y_Kp outer_y_Ki outer_y_Kd
6899 37.14797520637512 2 0.03288747021823601 0.12628259480119666 0.0 -0.11906037217301227 0.03267767909795402 0.08638269307505825 -0.012463591992855072 0.0028762146830558777 -0.4958593249320984 10.248043535616347 -8.31400055825013 -2.8807282636042117 -0.894639625995696 0.0 0.0 -1.7598340172539768 -5.926291786931904 -0.2129399160877312 -0.7170813062187603 0.0 0.050775805007519104 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6900 37.153393268585205 2 0.049361607781494427 0.09587218641423606 0.0 -0.0903891641875828 0.004890998111105774 0.08549816607647703 -0.011888351291418076 0.0024927183985710144 -0.4975849986076355 10.239628555294232 -8.31400055825013 -2.8807282636042117 -0.8929308491209166 0.0 0.0 -1.7598340172539768 -5.923144526290941 -0.2129399160877312 -0.7167004876812039 0.0 0.07616370751128976 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6901 37.15889263153076 2 0.026335628042811914 0.13046390278385006 0.0 -0.12300254714469716 0.03999832331880831 0.08300422382588885 -0.011888351291418076 0.0024927183985710144 -0.4975849986076355 10.235421065133174 -8.31400055825013 -2.8807282636042117 -0.5969341223037183 0.0 0.0 -1.7598340172539768 -5.9215708959704605 -0.2129399160877312 -0.7165100784124256 0.0 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6902 37.164246559143066 2 0.05431714686646537 0.11654231632062217 0.0 -0.10987714955399944 0.010588810074781605 0.09928833947921785 -0.011696603149175644 0.002109222114086151 -0.49931079149246216 10.232616071692469 -8.31400055825013 -2.8807282636042117 -0.8249980707956388 0.0 0.0 -1.7598340172539768 -5.92052180909014 -0.2129399160877312 -0.7163831388999069 0.0 0.02538790250374845 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6903 37.169638872146606 2 0.031293659853632014 0.11412437202901565 0.0 -0.10759748981383108 0.028247578631709756 0.07934991118212131 -0.011504855006933212 0.002109222114086151 -0.5000777840614319 10.228408581531411 -8.31400055825013 -2.8807282636042117 -0.7666709477146062 0.0 0.0 -1.7598340172539768 -5.918948178769659 -0.2129399160877312 -0.7161927296311287 0.0 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6904 37.1749210357666 2 0.04527881065651254 0.11170518137448453 0.0 -0.1053166549914283 0.015688333406197776 0.08962832158523051 -0.01131310686469078 0.0019174739718437195 -0.5010364651679993 10.224201091370354 -8.31400055825013 -2.8807282636042117 -0.8950202427266027 0.0 0.0 -1.7598340172539768 -5.917374548449177 -0.2129399160877312 -0.7160023203623505 0.0 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6905 37.180137157440186 2 0.047760319287771746 0.10928474435702883 0.0 -0.10303464508679114 0.012521185140913424 0.09051345994587773 -0.011121358722448349 0.0017257258296012878 -0.501803457736969 10.219993601209294 -8.31400055825013 -2.8807282636042117 -0.7438985433270435 0.0 0.0 -1.7598340172539768 -5.915800918128697 -0.2129399160877312 -0.7158119110935722 0.0 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6906 37.185362339019775 2 0.06424193502857761 0.10686333294705473 0.0 -0.10075171651607759 -0.002077462044975935 0.10282917856105352 -0.010929614305496216 0.0013422295451164246 -0.5025704503059387 10.215786111048239 -8.31400055825013 -2.8807282636042117 -0.5949084709873113 0.0 0.0 -1.7598340172539768 -5.914227287808216 -0.2129399160877312 -0.7156215018247941 0.0 0.038081853755622674 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6907 37.190735816955566 2 0.04122343346744256 0.11843904045716845 0.0 -0.1116653982193222 0.02217390662939266 0.08949149158992954 -0.010929614305496216 0.0013422295451164246 -0.5033374428749084 10.212981117607532 -8.31400055825013 -2.8807282636042117 -0.8166712269133848 0.0 0.0 -1.7598340172539768 -5.913178200927895 -0.2129399160877312 -0.7154945623122753 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6908 37.19611167907715 2 0.06921243046864348 0.11851008295015418 0.0 -0.11173237772404568 -0.000645523973322522 0.1123779016973682 -0.010929614305496216 0.0009587332606315613 -0.503912627696991 10.208773627446474 -8.31400055825013 -2.8807282636042117 -0.5974426923759685 0.0 0.0 -1.7598340172539768 -5.911604570607413 -0.2129399160877312 -0.715304153043497 0.0 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6909 37.20139455795288 2 0.046196421633357576 0.10458226469651782 0.0 -0.09860110474500562 0.01158133205777072 0.08701977268723489 -0.010737866163253784 0.0009587332606315613 -0.5046796202659607 10.20596863400577 -8.31400055825013 -2.8807282636042117 -0.730340246668592 0.0 0.0 -1.7598340172539768 -5.910555483727093 -0.2129399160877312 -0.7151772135309782 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6910 37.20665693283081 2 0.11618394965946155 0.10215808861450278 0.0 -0.09631556961649484 -0.04670601284738195 0.1430215824638768 -0.010546118021011353 0.0 -0.5052549242973328 10.201761143844712 -8.31400055825013 -2.8807282636042117 -0.5946562308045734 0.0 0.0 -1.7598340172539768 -5.908981853406612 -0.2129399160877312 -0.7149868042622 0.0 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6911 37.21206521987915 2 0.05865995402156787 0.11373152691618525 0.0 -0.10722711188951324 0.005717904048768848 0.10150920784074441 -0.010546118021011353 0.0 -0.5060219168663025 10.198956150404006 -8.31400055825013 -2.8807282636042117 -0.5949084709873113 0.0 0.0 -1.7598340172539768 -5.907932766526291 -0.2129399160877312 -0.7148598647496812 0.0 0.02538790250374845 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6912 37.21738839149475 2 0.05865995402156787 0.12779893742994392 0.0 -0.12048999371353149 0.012349344960777971 0.10814064875275353 -0.010737866163253784 0.0 -0.506597101688385 10.196151156963301 -8.31400055825013 -2.8807282636042117 -0.8940693074920866 0.0 0.0 -1.7598340172539768 -5.90688367964597 -0.2129399160877312 -0.7147329252371624 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6913 37.222779750823975 2 0.05865995402156787 0.11636384502545916 0.0 -0.10970888520325689 0.006958790705640668 0.10275009449761621 -0.010737866163253784 0.0 -0.5071724057197571 10.191943666802244 -8.31400055825013 -2.8807282636042117 -0.47614894596930446 0.0 0.0 -1.7598340172539768 -5.9053100493254895 -0.2129399160877312 -0.7145425159683843 0.0 0.038081853755622674 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6914 37.228031873703 2 0.05865995402156787 0.11643364115552031 0.0 -0.10977468962574596 0.006991692916885214 0.10278299670886076 -0.010737866163253784 0.0 -0.5077475905418396 10.189138673361539 -8.31400055825013 -2.8807282636042117 -0.5961728885664553 -0.29808644428322767 0.0 -1.7598340172539768 -5.904260962445169 -0.2129399160877312 -0.7144155764558654 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6915 37.23338961601257 2 0.05865995402156787 0.11650343728558146 0.0 -0.10984049404823507 0.00702459512812976 0.10281589892010531 -0.010737866163253784 0.0 -0.5088980793952942 10.183528686480129 -8.315403054970483 -2.8793257668838597 -0.5973154686339806 0.0 0.0 -1.7607425531431116 -5.902162788684527 -0.2130498489303165 -0.7141616974308278 -0.02198656851706282 0.050775805007519104 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6916 37.23870396614075 2 0.05865995402156787 0.1165732334156426 0.0 -0.10990629847072415 0.007057497339374301 0.10284880113134984 -0.010737866163253784 0.0 -0.5088980793952942 10.180723693039424 -8.315403054970483 -2.8793257668838597 -0.5949084709873113 0.0 0.0 -1.7607425531431116 -5.901113701804206 -0.2130498489303165 -0.714034757918309 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6917 37.24407935142517 2 0.05865995402156787 0.13064189029232584 0.0 -0.12317035537697679 0.013689525792500615 0.10948082958447616 -0.010929614305496216 0.0 -0.5096650719642639 10.177918699598719 -8.315403054970483 -2.8793257668838597 -0.5504304240002301 0.0 0.0 -1.7607425531431116 -5.900064614923886 -0.2130498489303165 -0.7139078184057901 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6918 37.24949407577515 2 0.05865995402156787 0.11920804425076567 0.0 -0.11239042194893657 0.008299559078480508 0.10409086287045606 -0.010929614305496216 0.0 -0.510240375995636 10.175113706158012 -8.315403054970483 -2.8793257668838597 -0.7914767044879153 0.0 0.0 -1.7607425531431116 -5.899015528043564 -0.2130498489303165 -0.7137808788932712 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6919 37.254836320877075 2 0.05865995402156787 0.1192790867437514 0.0 -0.11245740145366004 0.008333048830842247 0.10412435262281779 -0.010929614305496216 0.0 -0.5106238722801208 10.170906215996954 -8.315403054970483 -2.8793257668838597 -0.5918956405792725 0.0 0.0 -1.7607425531431116 -5.897441897723083 -0.2130498489303165 -0.713590469624493 0.0 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6920 37.26019358634949 2 0.05865995402156787 0.13334871801295303 0.0 -0.12572237702598904 0.014965536617006756 0.11075684040898232 -0.011121358722448349 0.0 -0.5110073685646057 10.168101222556249 -8.315403054970483 -2.8793257668838597 -0.49584469519271207 0.0 0.0 -1.7607425531431116 -5.896392810842762 -0.2130498489303165 -0.7134635301119743 0.0 0.02538790250374845 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6921 37.265559911727905 2 0.12865425775467831 0.12191634182752097 0.0 -0.11494382939159625 -0.04757384688269109 0.16251767627428734 -0.011121358722448349 -0.0009587407112121582 -0.5115825533866882 10.165296229115546 -8.315403054970483 -2.8793257668838597 -0.5946562308045734 0.0 0.2973281154022867 -1.7607425531431116 -5.895343723962442 -0.2130498489303165 -0.7133365905994555 0.0 0.02538790250374845 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6922 37.270864725112915 2 0.09913376838981586 0.12198863065921688 0.0 -0.11501198395572455 -0.02343639096690344 0.138448374922628 -0.011121358722448349 -0.0013422369956970215 -0.5119660496711731 10.16249123567484 -8.315403054970483 -2.8779232701635067 -0.5693106232403435 0.0 0.0 -1.761196821087679 -5.894032365362042 -0.21310481535160913 -0.7131779162088071 -0.01099328425852586 0.03173487812968556 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6923 37.27614617347717 2 0.10413043735444026 0.1220609194909128 0.0 -0.11508013851985288 -0.027482076810482786 0.14256221533033567 -0.011121358722448349 -0.0017257332801818848 -0.512349545955658 10.159686242234134 -8.315403054970483 -2.8779232701635067 -0.5926459836689568 0.0 0.0 -1.761196821087679 -5.8929832784817195 -0.21310481535160913 -0.713050976696288 0.0 0.025387902503815063 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6924 37.28139281272888 2 0.08113187755166965 0.12213320832260871 0.0 -0.11514829308398118 -0.008669754083194592 0.12381804716717577 -0.011121358722448349 -0.0017257332801818848 -0.512349545955658 10.156881248793429 -8.315403054970483 -2.8779232701635067 -0.595919575250727 0.0 0.2979597876253635 -1.761196821087679 -5.891934191601399 -0.21310481535160913 -0.7129240371837692 0.0 0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6925 37.28665208816528 2 0.12313913311704475 0.13620435790092672 0.0 -0.12841470013187303 -0.03633533110253461 0.16475003123440765 -0.01131310686469078 -0.0023009702563285828 -0.5131165385246277 10.154076255352724 -8.315403054970483 -2.8765207734431546 -0.5309470832302049 0.0 0.26547354161510245 -1.7616510890322463 -5.890622833000998 -0.2131597817729018 -0.7127653627931207 -0.01099328425853141 0.03173487812968556 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6926 37.291972160339355 2 0.10263873160153109 0.1247730045610013 0.0 -0.11763711684547204 -0.024985615000672645 0.14262273184614468 -0.01131310686469078 -0.0024927183985710144 -0.5135000348091125 10.15127126191202 -8.315403054970483 -2.8751182767228016 -0.49999883078523566 0.0 0.49999883078523566 -1.7621053569768137 -5.889311474400599 -0.21321474819419445 -0.7126066884024724 -0.01099328425853141 0.03173487812966336 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6927 37.29783248901367 2 0.11914776722982007 0.1248465397556218 0.0 -0.11770644649183473 -0.03843052132240325 0.156136967814238 -0.01131310686469078 -0.0028762146830558777 -0.5138835310935974 10.148466268471314 -8.315403054970483 -2.8723132832820966 -0.5947823241529203 -0.29739116207646016 0.5947823241529203 -1.7630138928659485 -5.8877378440801165 -0.21332468103677976 -0.7124162791336941 -0.02198656851706282 0.03808185375566708 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6928 37.303133726119995 2 0.1241544070494123 0.12492007495024228 0.0 -0.11777577613819742 -0.042483760793855574 0.160259536932053 -0.01131310686469078 -0.003259710967540741 -0.5142670273780823 10.145661275030609 -8.316805551690836 -2.8695082898413915 -0.4901264093491477 0.0 0.4901264093491477 -1.7643766966996504 -5.886426485479715 -0.21348958030065768 -0.7122576047430456 -0.03297985277558313 0.031734878129707766 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6929 37.30839443206787 2 0.11516467884823162 0.1109947493982407 0.0 -0.10464685330079661 -0.0417081398728224 0.146354993173619 -0.011121358722448349 -0.0034514591097831726 -0.5144588351249695 10.142856281589903 -8.316805551690836 -2.866703296400686 -0.5962996260002492 0.0 0.5962996260002492 -1.7652852325887851 -5.8848528551592345 -0.213599513143243 -0.7120671954742673 -0.02198656851706282 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6930 37.31391263008118 2 0.1036822247978993 0.1085733379882666 0.0 -0.10236392473008306 -0.03347421968542313 0.13583814441550618 -0.010929614305496216 -0.0034514591097831726 -0.5148423314094543 10.137246294708493 -8.316805551690836 -2.861093309519276 -0.5942782713358417 0.0 0.5942782713358417 -1.7671023043670544 -5.881705594518272 -0.21381937882841356 -0.7116863769367109 -0.04397313703411454 0.07616370751128976 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6931 37.31942963600159 2 0.1037046592821129 0.1201490454983803 0.0 -0.11327760643332764 -0.02803569651345611 0.14131330294678374 -0.010929614305496216 -0.0034514591097831726 -0.5148423314094543 10.134441301267788 -8.316805551690836 -2.858288316078571 -0.2975173356708923 0.0 0.8925520070126767 -1.7680108402561892 -5.880131964197791 -0.21392931167099888 -0.7114959676679328 -0.02198656851706282 0.038081853755622674 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6932 37.32487726211548 2 0.07572937227308232 0.09222236649812186 0.0 -0.08694808097052405 -0.018358733051512616 0.10530681402203665 -0.010546118021011353 -0.0030679628252983093 -0.515034019947052 10.133038804547434 -8.316805551690836 -2.854080825917513 -0.5866959717015631 -0.29334798585078153 0.8800439575523443 -1.7693736440898913 -5.87882060559739 -0.21409421093487685 -0.7113372932772842 -0.03297985277559423 0.031734878129707766 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6933 37.3302116394043 2 0.07076136960729437 0.05930525034786189 0.0 -0.05591352624125199 -0.02981965322549296 0.08573317946674494 -0.009779125452041626 -0.002684466540813446 -0.515034019947052 10.13023381110673 -8.318208048411188 -2.849873335756455 -0.4881645389323307 0.0 0.7322468083984962 -1.771190715868161 -5.877246975276909 -0.21431407662004748 -0.711146884008506 -0.04397313703412564 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6934 37.33548092842102 2 0.07978973496227937 0.06339205853202368 0.0 -0.05976660594849129 -0.035264742815584886 0.09503134876407618 -0.00920388475060463 -0.0024927183985710144 -0.515034019947052 10.127428817666026 -8.318208048411188 -2.845665845595397 -0.5965532625914871 0.0 0.5965532625914871 -1.7725535197018631 -5.875411073236348 -0.21447897588392542 -0.7109247398615981 -0.03297985277558868 0.04442882938158199 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6935 37.34075903892517 2 0.0773119654197939 0.05596974362925614 0.0 -0.05276878034869277 -0.036740565255717915 0.08950934560441068 -0.008628640323877335 -0.0023009702563285828 -0.5148423314094543 10.12462382422532 -8.318208048411188 -2.842860852154692 -0.49514447320479654 0.0 0.7427167098071948 -1.773462055590998 -5.873837442915867 -0.21458890872651074 -0.7107343305928199 -0.02198656851706282 0.03808185375564488 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
6936 37.346025705337524 2 0.07483294951438385 0.03454532437891688 0.0 -0.032569644168828106 -0.04481602533481749 0.0773856695036456 -0.007861651480197906 -0.002109222114086151 -0.5148423314094543 10.121818830784614 -8.318208048411188 -2.8386533619936345 -0.298213208665232 0.0 0.596426417330464 -1.7748248594247 -5.8720015408753055 -0.2147538079903887 -0.710512186445912 -0.03297985277559423 0.04442882938158199 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
